data;indice;valor
2016-07-28;INDX;12478.00
2016-07-28;UTIL;3789.00
2016-07-29;ICON;3036.00
2016-07-29;IFNC;6116.00
2016-07-29;IMAT;1331.00
2016-07-29;IMOB;663.00
2016-07-29;INDX;12510.00
2016-07-29;UTIL;3834.00
2016-08-01;ICON;3039.00
2016-08-01;IFNC;6096.00
2016-08-01;IMAT;1326.00
2016-08-01;IMOB;665.00
2016-08-01;INDX;12468.00
2016-08-01;UTIL;3781.00
2016-08-02;ICON;3009.00
2016-08-02;IFNC;6015.00
2016-08-02;IMAT;1281.00
2016-08-02;IMOB;657.00
2016-08-02;INDX;12279.00
2016-08-02;UTIL;3732.00
2016-08-03;ICON;3005.00
2016-08-03;IFNC;6122.00
2016-08-03;IMAT;1320.00
2016-08-03;IMOB;660.00
2016-08-03;INDX;12336.00
2016-08-03;UTIL;3771.00
2016-08-04;ICON;3018.00
2016-08-04;IFNC;6214.00
2016-08-04;IMAT;1342.00
2016-08-04;IMOB;670.00
2016-08-04;INDX;12449.00
2016-08-04;UTIL;3850.00
2016-08-05;ICON;3037.00
2016-08-05;IFNC;6224.00
2016-08-05;IMAT;1350.00
2016-08-05;IMOB;678.00
2016-08-05;INDX;12537.00
2016-08-05;UTIL;3845.00
2016-08-08;ICON;3053.00
2016-08-08;IFNC;6166.00
2016-08-08;IMAT;1351.00
2016-08-08;IMOB;659.00
2016-08-08;INDX;12605.00
2016-08-08;UTIL;3821.00
2016-08-09;ICON;3061.00
2016-08-09;IFNC;6183.00
2016-08-09;IMAT;1361.00
2016-08-09;IMOB;662.00
2016-08-09;INDX;12643.00
2016-08-09;UTIL;3786.00
2016-08-10;ICON;3045.00
2016-08-10;IFNC;6110.00
2016-08-10;IMAT;1343.00
2016-08-10;IMOB;648.00
2016-08-10;INDX;12539.00
2016-08-10;UTIL;3768.00
2016-08-11;ICON;3079.00
2016-08-11;IFNC;6280.00
2016-08-11;IMAT;1381.00
2016-08-11;IMOB;655.00
2016-08-11;INDX;12718.00
2016-08-11;UTIL;3841.00
2016-08-12;ICON;3088.00
2016-08-12;IFNC;6306.00
2016-08-12;IMAT;1372.00
2016-08-12;IMOB;639.00
2016-08-12;INDX;12769.00
2016-08-12;UTIL;3812.00
2016-08-15;ICON;3110.00
2016-08-15;IFNC;6354.00
2016-08-15;IMAT;1427.00
2016-08-15;IMOB;632.00
2016-08-15;INDX;12953.00
2016-08-15;UTIL;3854.00
2016-08-16;ICON;3087.00
2016-08-16;IFNC;6285.00
2016-08-16;IMAT;1409.00
2016-08-16;IMOB;624.00
2016-08-16;INDX;12870.00
2016-08-16;UTIL;3832.00
2016-08-17;ICON;3093.00
2016-08-17;IFNC;6346.00
2016-08-17;IMAT;1419.00
2016-08-17;IMOB;624.00
2016-08-17;INDX;12880.00
2016-08-17;UTIL;3843.00
2016-08-18;ICON;3075.00
2016-08-18;IFNC;6320.00
2016-08-18;IMAT;1426.00
2016-08-18;IMOB;623.00
2016-08-18;INDX;12878.00
2016-08-18;UTIL;3818.00
2016-08-19;ICON;3084.00
2016-08-19;IFNC;6286.00
2016-08-19;IMAT;1426.00
2016-08-19;IMOB;630.00
2016-08-19;INDX;12909.00
2016-08-19;UTIL;3810.00
2016-08-22;ICON;3043.00
2016-08-22;IFNC;6152.00
2016-08-22;IMAT;1370.00
2016-08-22;IMOB;625.00
2016-08-22;INDX;12649.00
2016-08-22;UTIL;3740.00
2016-08-23;ICON;3037.00
2016-08-23;IFNC;6147.00
2016-08-23;IMAT;1402.00
2016-08-23;IMOB;621.00
2016-08-23;INDX;12744.00
2016-08-23;UTIL;3722.00
2016-08-24;ICON;3046.00
2016-08-24;IFNC;6136.00
2016-08-24;IMAT;1364.00
2016-08-24;IMOB;623.00
2016-08-24;INDX;12702.00
2016-08-24;UTIL;3730.00
2016-08-25;ICON;3042.00
2016-08-25;IFNC;6142.00
2016-08-25;IMAT;1357.00
2016-08-25;IMOB;619.00
2016-08-25;INDX;12620.00
2016-08-25;UTIL;3752.00
2016-08-26;ICON;3042.00
2016-08-26;IFNC;6166.00
2016-08-26;IMAT;1352.00
2016-08-26;IMOB;616.00
2016-08-26;INDX;12618.00
2016-08-26;UTIL;3776.00
2016-08-29;ICON;3075.00
2016-08-29;IFNC;6267.00
2016-08-29;IMAT;1375.00
2016-08-29;IMOB;618.00
2016-08-29;INDX;12752.00
2016-08-29;UTIL;3860.00
2016-08-30;ICON;3066.00
2016-08-30;IFNC;6292.00
2016-08-30;IMAT;1375.00
2016-08-30;IMOB;617.00
2016-08-30;INDX;12784.00
2016-08-30;UTIL;3860.00
2016-08-31;ICON;3049.00
2016-08-31;IFNC;6220.00
2016-08-31;IMAT;1365.00
2016-08-31;IMOB;614.00
2016-08-31;INDX;12736.00
2016-08-31;UTIL;3843.00
2016-09-01;ICON;3061.00
2016-09-01;IFNC;6202.00
2016-09-01;IMAT;1391.00
2016-09-01;IMOB;628.00
2016-09-01;INDX;12818.00
2016-09-01;UTIL;3886.00
2016-09-02;ICON;3112.00
2016-09-02;IFNC;6338.00
2016-09-02;IMAT;1431.00
2016-09-02;IMOB;640.00
2016-09-02;INDX;13079.00
2016-09-02;UTIL;3984.00
2016-09-05;ICON;3097.00
2016-09-05;IFNC;6323.00
2016-09-05;IMAT;1426.00
2016-09-05;IMOB;638.00
2016-09-05;INDX;12992.00
2016-09-05;UTIL;3962.00
2016-09-06;ICON;3135.00
2016-09-06;IFNC;6383.00
2016-09-06;IMAT;1427.00
2016-09-06;IMOB;643.00
2016-09-06;INDX;13081.00
2016-09-06;UTIL;4002.00
2016-09-08;ICON;3167.00
2016-09-08;IFNC;6360.00
2016-09-08;IMAT;1427.00
2016-09-08;IMOB;637.00
2016-09-08;INDX;13202.00
2016-09-08;UTIL;3989.00
2016-09-09;ICON;3097.00
2016-09-09;IFNC;6104.00
2016-09-09;IMAT;1381.00
2016-09-09;IMOB;615.00
2016-09-09;INDX;12903.00
2016-09-09;UTIL;3845.00
2016-09-12;ICON;3105.00
2016-09-12;IFNC;6150.00
2016-09-12;IMAT;1404.00
2016-09-12;IMOB;619.00
2016-09-12;INDX;12912.00
2016-09-12;UTIL;3843.00
2016-09-13;ICON;3058.00
2016-09-13;IFNC;5995.00
2016-09-13;IMAT;1340.00
2016-09-13;IMOB;607.00
2016-09-13;INDX;12704.00
2016-09-13;UTIL;3744.00
2016-09-14;ICON;3061.00
2016-09-14;IFNC;6015.00
2016-09-14;IMAT;1351.00
2016-09-14;IMOB;611.00
2016-09-14;INDX;12753.00
2016-09-14;UTIL;3772.00
2016-09-15;ICON;3081.00
2016-09-15;IFNC;6143.00
2016-09-15;IMAT;1350.00
2016-09-15;IMOB;619.00
2016-09-15;INDX;12810.00
2016-09-15;UTIL;3819.00
2016-09-16;ICON;3065.00
2016-09-16;IFNC;6054.00
2016-09-16;IMAT;1329.00
2016-09-16;IMOB;615.00
2016-09-16;INDX;12689.00
2016-09-16;UTIL;3754.00
2016-09-19;ICON;3078.00
2016-09-19;IFNC;6081.00
2016-09-19;IMAT;1341.00
2016-09-19;IMOB;615.00
2016-09-19;INDX;12721.00
2016-09-19;UTIL;3768.00
2016-09-20;ICON;3094.00
2016-09-20;IFNC;6123.00
2016-09-20;IMAT;1327.00
2016-09-20;IMOB;613.00
2016-09-20;INDX;12710.00
2016-09-20;UTIL;3812.00
2016-09-21;ICON;3121.00
2016-09-21;IFNC;6179.00
2016-09-21;IMAT;1357.00
2016-09-21;IMOB;623.00
2016-09-21;INDX;12804.00
2016-09-21;UTIL;3834.00
2016-09-22;ICON;3149.00
2016-09-22;IFNC;6252.00
2016-09-22;IMAT;1348.00
2016-09-22;IMOB;626.00
2016-09-22;INDX;12874.00
2016-09-22;UTIL;3870.00
2016-09-23;ICON;3129.00
2016-09-23;IFNC;6214.00
2016-09-23;IMAT;1363.00
2016-09-23;IMOB;615.00
2016-09-23;INDX;12919.00
2016-09-23;UTIL;3841.00
2016-09-26;ICON;3107.00
2016-09-26;IFNC;6143.00
2016-09-26;IMAT;1351.00
2016-09-26;IMOB;609.00
2016-09-26;INDX;12767.00
2016-09-26;UTIL;3809.00
2016-09-27;ICON;3125.00
2016-09-27;IFNC;6208.00
2016-09-27;IMAT;1356.00
2016-09-27;IMOB;614.00
2016-09-27;INDX;12823.00
2016-09-27;UTIL;3796.00
2016-09-28;ICON;3150.00
2016-09-28;IFNC;6264.00
2016-09-28;IMAT;1410.00
2016-09-28;IMOB;622.00
2016-09-28;INDX;13028.00
2016-09-28;UTIL;3858.00
2016-09-29;ICON;3108.00
2016-09-29;IFNC;6140.00
2016-09-29;IMAT;1404.00
2016-09-29;IMOB;617.00
2016-09-29;INDX;12917.00
2016-09-29;UTIL;3791.00
2016-09-30;ICON;3115.00
2016-09-30;IFNC;6143.00
2016-09-30;IMAT;1390.00
2016-09-30;IMOB;618.00
2016-09-30;INDX;12944.00
2016-09-30;UTIL;3751.00
2016-10-03;ICON;3162.00
2016-10-03;IFNC;6284.00
2016-10-03;IMAT;1420.00
2016-10-03;IMOB;628.00
2016-10-03;INDX;13108.00
2016-10-03;UTIL;3790.00
2016-10-04;ICON;3148.00
2016-10-04;IFNC;6298.00
2016-10-04;IMAT;1398.00
2016-10-04;IMOB;627.00
2016-10-04;INDX;13043.00
2016-10-04;UTIL;3761.00
2016-10-05;ICON;3201.00
2016-10-05;IFNC;6359.00
2016-10-05;IMAT;1424.00
2016-10-05;IMOB;632.00
2016-10-05;INDX;13269.00
2016-10-05;UTIL;3792.00
2016-10-06;ICON;3204.00
2016-10-06;IFNC;6399.00
2016-10-06;IMAT;1435.00
2016-10-06;IMOB;630.00
2016-10-06;INDX;13316.00
2016-10-06;UTIL;3802.00
2016-10-07;ICON;3208.00
2016-10-07;IFNC;6480.00
2016-10-07;IMAT;1443.00
2016-10-07;IMOB;637.00
2016-10-07;INDX;13298.00
2016-10-07;UTIL;3802.00
2016-10-10;ICON;3222.00
2016-10-10;IFNC;6526.00
2016-10-10;IMAT;1472.00
2016-10-10;IMOB;638.00
2016-10-10;INDX;13367.00
2016-10-10;UTIL;3846.00
2016-10-11;ICON;3195.00
2016-10-11;IFNC;6455.00
2016-10-11;IMAT;1462.00
2016-10-11;IMOB;632.00
2016-10-11;INDX;13246.00
2016-10-11;UTIL;3832.00
2016-10-13;ICON;3170.00
2016-10-13;IFNC;6508.00
2016-10-13;IMAT;1439.00
2016-10-13;IMOB;631.00
2016-10-13;INDX;13105.00
2016-10-13;UTIL;3881.00
2016-10-14;ICON;3198.00
2016-10-14;IFNC;6573.00
2016-10-14;IMAT;1459.00
2016-10-14;IMOB;633.00
2016-10-14;INDX;13211.00
2016-10-14;UTIL;3876.00
2016-10-17;ICON;3207.00
2016-10-17;IFNC;6687.00
2016-10-17;IMAT;1471.00
2016-10-17;IMOB;639.00
2016-10-17;INDX;13260.00
2016-10-17;UTIL;3915.00
2016-10-18;ICON;3242.00
2016-10-18;IFNC;6800.00
2016-10-18;IMAT;1507.00
2016-10-18;IMOB;655.00
2016-10-18;INDX;13383.00
2016-10-18;UTIL;3946.00
2016-10-19;ICON;3230.00
2016-10-19;IFNC;6759.00
2016-10-19;IMAT;1496.00
2016-10-19;IMOB;658.00
2016-10-19;INDX;13289.00
2016-10-19;UTIL;3930.00
2016-10-20;ICON;3220.00
2016-10-20;IFNC;6824.00
2016-10-20;IMAT;1507.00
2016-10-20;IMOB;656.00
2016-10-20;INDX;13257.00
2016-10-20;UTIL;3961.00
2016-10-21;ICON;3224.00
2016-10-21;IFNC;6804.00
2016-10-21;IMAT;1542.00
2016-10-21;IMOB;654.00
2016-10-21;INDX;13307.00
2016-10-21;UTIL;3985.00
2016-10-24;ICON;3218.00
2016-10-24;IFNC;6766.00
2016-10-24;IMAT;1562.00
2016-10-24;IMOB;660.00
2016-10-24;INDX;13322.00
2016-10-24;UTIL;3985.00
2016-10-25;ICON;3181.00
2016-10-25;IFNC;6712.00
2016-10-25;IMAT;1594.00
2016-10-25;IMOB;647.00
2016-10-25;INDX;13235.00
2016-10-25;UTIL;4000.00
2016-10-26;ICON;3135.00
2016-10-26;IFNC;6703.00
2016-10-26;IMAT;1602.00
2016-10-26;IMOB;646.00
2016-10-26;INDX;13064.00
2016-10-26;UTIL;4017.00
2016-10-27;ICON;3122.00
2016-10-27;IFNC;6823.00
2016-10-27;IMAT;1615.00
2016-10-27;IMOB;645.00
2016-10-27;INDX;13042.00
2016-10-27;UTIL;4043.00
2016-10-28;ICON;3128.00
2016-10-28;IFNC;6818.00
2016-10-28;IMAT;1634.00
2016-10-28;IMOB;638.00
2016-10-28;INDX;13095.00
2016-10-28;UTIL;4062.00
2016-10-31;ICON;3128.00
2016-10-31;IFNC;7009.00
2016-10-31;IMAT;1638.00
2016-10-31;IMOB;641.00
2016-10-31;INDX;13077.00
2016-10-31;UTIL;4083.00
2016-11-01;ICON;3055.00
2016-11-01;IFNC;6823.00
2016-11-01;IMAT;1613.00
2016-11-01;IMOB;625.00
2016-11-01;INDX;12846.00
2016-11-01;UTIL;3992.00
2016-11-03;ICON;2986.00
2016-11-03;IFNC;6655.00
2016-11-03;IMAT;1563.00
2016-11-03;IMOB;611.00
2016-11-03;INDX;12531.00
2016-11-03;UTIL;3933.00
2016-11-04;ICON;2955.00
2016-11-04;IFNC;6675.00
2016-11-04;IMAT;1550.00
2016-11-04;IMOB;611.00
2016-11-04;INDX;12419.00
2016-11-04;UTIL;3930.00
2016-11-07;ICON;3044.00
2016-11-07;IFNC;6904.00
2016-11-07;IMAT;1631.00
2016-11-07;IMOB;633.00
2016-11-07;INDX;12794.00
2016-11-07;UTIL;4013.00
2016-11-08;ICON;3049.00
2016-11-08;IFNC;6912.00
2016-11-08;IMAT;1649.00
2016-11-08;IMOB;634.00
2016-11-08;INDX;12795.00
2016-11-08;UTIL;4023.00
2016-11-09;ICON;3005.00
2016-11-09;IFNC;6734.00
2016-11-09;IMAT;1686.00
2016-11-09;IMOB;627.00
2016-11-09;INDX;12751.00
2016-11-09;UTIL;3962.00
2016-11-10;ICON;2898.00
2016-11-10;IFNC;6370.00
2016-11-10;IMAT;1785.00
2016-11-10;IMOB;594.00
2016-11-10;INDX;12743.00
2016-11-10;UTIL;3761.00
2016-11-11;ICON;2813.00
2016-11-11;IFNC;6238.00
2016-11-11;IMAT;1754.00
2016-11-11;IMOB;564.00
2016-11-11;INDX;12431.00
2016-11-11;UTIL;3611.00
2016-11-14;ICON;2842.00
2016-11-14;IFNC;6245.00
2016-11-14;IMAT;1807.00
2016-11-14;IMOB;560.00
2016-11-14;INDX;12604.00
2016-11-14;UTIL;3616.00
2016-11-16;ICON;2905.00
2016-11-16;IFNC;6439.00
2016-11-16;IMAT;1718.00
2016-11-16;IMOB;565.00
2016-11-16;INDX;12701.00
2016-11-16;UTIL;3701.00
2016-11-17;ICON;2887.00
2016-11-17;IFNC;6298.00
2016-11-17;IMAT;1724.00
2016-11-17;IMOB;560.00
2016-11-17;INDX;12777.00
2016-11-17;UTIL;3650.00
2016-11-18;ICON;2869.00
2016-11-18;IFNC;6375.00
2016-11-18;IMAT;1722.00
2016-11-18;IMOB;555.00
2016-11-18;INDX;12740.00
2016-11-18;UTIL;3683.00
2016-11-21;ICON;2888.00
2016-11-21;IFNC;6449.00
2016-11-21;IMAT;1765.00
2016-11-21;IMOB;562.00
2016-11-21;INDX;12741.00
2016-11-21;UTIL;3750.00
2016-11-22;ICON;2899.00
2016-11-22;IFNC;6513.00
2016-11-22;IMAT;1844.00
2016-11-22;IMOB;556.00
2016-11-22;INDX;12782.00
2016-11-22;UTIL;3751.00
2016-11-23;ICON;2890.00
2016-11-23;IFNC;6482.00
2016-11-23;IMAT;1883.00
2016-11-23;IMOB;558.00
2016-11-23;INDX;12947.00
2016-11-23;UTIL;3738.00
2016-11-24;ICON;2886.00
2016-11-24;IFNC;6408.00
2016-11-24;IMAT;1863.00
2016-11-24;IMOB;559.00
2016-11-24;INDX;12858.00
2016-11-24;UTIL;3757.00
2016-11-25;ICON;2871.00
2016-11-25;IFNC;6400.00
2016-11-25;IMAT;1898.00
2016-11-25;IMOB;560.00
2016-11-25;INDX;12892.00
2016-11-25;UTIL;3758.00
2016-11-28;ICON;2914.00
2016-11-28;IFNC;6514.00
2016-11-28;IMAT;1980.00
2016-11-28;IMOB;561.00
2016-11-28;INDX;13091.00
2016-11-28;UTIL;3806.00
2016-11-29;ICON;2840.00
2016-11-29;IFNC;6367.00
2016-11-29;IMAT;1928.00
2016-11-29;IMOB;552.00
2016-11-29;INDX;12853.00
2016-11-29;UTIL;3758.00
2016-11-30;ICON;2871.00
2016-11-30;IFNC;6465.00
2016-11-30;IMAT;1870.00
2016-11-30;IMOB;568.00
2016-11-30;INDX;12778.00
2016-11-30;UTIL;3777.00
2016-12-01;ICON;2745.00
2016-12-01;IFNC;6144.00
2016-12-01;IMAT;1828.00
2016-12-01;IMOB;543.00
2016-12-01;INDX;12280.00
2016-12-01;UTIL;3633.00
2016-12-02;ICON;2752.00
2016-12-02;IFNC;6201.00
2016-12-02;IMAT;1879.00
2016-12-02;IMOB;546.00
2016-12-02;INDX;12416.00
2016-12-02;UTIL;3654.00
2016-12-05;ICON;2720.00
2016-12-05;IFNC;6142.00
2016-12-05;IMAT;1895.00
2016-12-05;IMOB;545.00
2016-12-05;INDX;12340.00
2016-12-05;UTIL;3629.00
2016-12-06;ICON;2819.00
2016-12-06;IFNC;6223.00
2016-12-06;IMAT;1927.00
2016-12-06;IMOB;553.00
2016-12-06;INDX;12736.00
2016-12-06;UTIL;3643.00
2016-12-07;ICON;2836.00
2016-12-07;IFNC;6243.00
2016-12-07;IMAT;1975.00
2016-12-07;IMOB;560.00
2016-12-07;INDX;12874.00
2016-12-07;UTIL;3637.00
2016-12-08;ICON;2802.00
2016-12-08;IFNC;6201.00
2016-12-08;IMAT;1943.00
2016-12-08;IMOB;559.00
2016-12-08;INDX;12695.00
2016-12-08;UTIL;3623.00
2016-12-09;ICON;2802.00
2016-12-09;IFNC;6200.00
2016-12-09;IMAT;1902.00
2016-12-09;IMOB;561.00
2016-12-09;INDX;12634.00
2016-12-09;UTIL;3627.00
2016-12-12;ICON;2742.00
2016-12-12;IFNC;5980.00
2016-12-12;IMAT;1864.00
2016-12-12;IMOB;557.00
2016-12-12;INDX;12371.00
2016-12-12;UTIL;3603.00
2016-12-13;ICON;2784.00
2016-12-13;IFNC;6023.00
2016-12-13;IMAT;1828.00
2016-12-13;IMOB;565.00
2016-12-13;INDX;12429.00
2016-12-13;UTIL;3635.00
2016-12-14;ICON;2739.00
2016-12-14;IFNC;5939.00
2016-12-14;IMAT;1800.00
2016-12-14;IMOB;556.00
2016-12-14;INDX;12316.00
2016-12-14;UTIL;3596.00
2016-12-15;ICON;2740.00
2016-12-15;IFNC;5933.00
2016-12-15;IMAT;1846.00
2016-12-15;IMOB;552.00
2016-12-15;INDX;12413.00
2016-12-15;UTIL;3619.00
2016-12-16;ICON;2748.00
2016-12-16;IFNC;5977.00
2016-12-16;IMAT;1820.00
2016-12-16;IMOB;559.00
2016-12-16;INDX;12393.00
2016-12-16;UTIL;3639.00
2016-12-19;ICON;2711.00
2016-12-19;IFNC;5877.00
2016-12-19;IMAT;1760.00
2016-12-19;IMOB;551.00
2016-12-19;INDX;12150.00
2016-12-19;UTIL;3641.00
2016-12-20;ICON;2708.00
2016-12-20;IFNC;5979.00
2016-12-20;IMAT;1757.00
2016-12-20;IMOB;548.00
2016-12-20;INDX;12124.00
2016-12-20;UTIL;3595.00
2016-12-21;ICON;2723.00
2016-12-21;IFNC;5974.00
2016-12-21;IMAT;1768.00
2016-12-21;IMOB;549.00
2016-12-21;INDX;12200.00
2016-12-21;UTIL;3609.00
2016-12-22;ICON;2721.00
2016-12-22;IFNC;5984.00
2016-12-22;IMAT;1709.00
2016-12-22;IMOB;554.00
2016-12-22;INDX;12055.00
2016-12-22;UTIL;3639.00
2016-12-23;ICON;2740.00
2016-12-23;IFNC;6093.00
2016-12-23;IMAT;1718.00
2016-12-23;IMOB;561.00
2016-12-23;INDX;12124.00
2016-12-23;UTIL;3647.00
2016-12-26;ICON;2767.00
2016-12-26;IFNC;6161.00
2016-12-26;IMAT;1751.00
2016-12-26;IMOB;564.00
2016-12-26;INDX;12253.00
2016-12-26;UTIL;3669.00
2016-12-27;ICON;2774.00
2016-12-27;IFNC;6146.00
2016-12-27;IMAT;1782.00
2016-12-27;IMOB;567.00
2016-12-27;INDX;12352.00
2016-12-27;UTIL;3681.00
2016-12-28;ICON;2804.00
2016-12-28;IFNC;6287.00
2016-12-28;IMAT;1807.00
2016-12-28;IMOB;574.00
2016-12-28;INDX;12464.00
2016-12-28;UTIL;3735.00
2016-12-29;ICON;2824.00
2016-12-29;IFNC;6367.00
2016-12-29;IMAT;1805.00
2016-12-29;IMOB;576.00
2016-12-29;INDX;12559.00
2016-12-29;UTIL;3772.00
2017-01-02;ICON;2806.00
2017-01-02;IFNC;6293.00
2017-01-02;IMAT;1783.00
2017-01-02;IMOB;580.00
2017-01-02;INDX;12474.00
2017-01-02;UTIL;3771.00
2017-01-03;ICON;2888.00
2017-01-03;IFNC;6540.00
2017-01-03;IMAT;1849.00
2017-01-03;IMOB;605.00
2017-01-03;INDX;12830.00
2017-01-03;UTIL;3811.00
2017-01-04;ICON;2881.00
2017-01-04;IFNC;6571.00
2017-01-04;IMAT;1820.00
2017-01-04;IMOB;615.00
2017-01-04;INDX;12752.00
2017-01-04;UTIL;3813.00
2017-01-05;ICON;2875.00
2017-01-05;IFNC;6583.00
2017-01-05;IMAT;1873.00
2017-01-05;IMOB;621.00
2017-01-05;INDX;12851.00
2017-01-05;UTIL;3807.00
2017-01-06;ICON;2838.00
2017-01-06;IFNC;6593.00
2017-01-06;IMAT;1847.00
2017-01-06;IMOB;617.00
2017-01-06;INDX;12685.00
2017-01-06;UTIL;3783.00
2017-01-09;ICON;2839.00
2017-01-09;IFNC;6596.00
2017-01-09;IMAT;1854.00
2017-01-09;IMOB;622.00
2017-01-09;INDX;12688.00
2017-01-09;UTIL;3789.00
2017-01-10;ICON;2833.00
2017-01-10;IFNC;6595.00
2017-01-10;IMAT;1898.00
2017-01-10;IMOB;617.00
2017-01-10;INDX;12721.00
2017-01-10;UTIL;3790.00
2017-01-11;ICON;2828.00
2017-01-11;IFNC;6604.00
2017-01-11;IMAT;1927.00
2017-01-11;IMOB;617.00
2017-01-11;INDX;12746.00
2017-01-11;UTIL;3789.00
2017-01-12;ICON;2916.00
2017-01-12;IFNC;6730.00
2017-01-12;IMAT;1964.00
2017-01-12;IMOB;649.00
2017-01-12;INDX;12999.00
2017-01-12;UTIL;3953.00
2017-01-13;ICON;2905.00
2017-01-13;IFNC;6650.00
2017-01-13;IMAT;1972.00
2017-01-13;IMOB;652.00
2017-01-13;INDX;12921.00
2017-01-13;UTIL;3958.00
2017-01-16;ICON;2902.00
2017-01-16;IFNC;6646.00
2017-01-16;IMAT;2005.00
2017-01-16;IMOB;652.00
2017-01-16;INDX;12949.00
2017-01-16;UTIL;3944.00
2017-01-17;ICON;2939.00
2017-01-17;IFNC;6757.00
2017-01-17;IMAT;1982.00
2017-01-17;IMOB;657.00
2017-01-17;INDX;13060.00
2017-01-17;UTIL;4005.00
2017-01-18;ICON;2921.00
2017-01-18;IFNC;6693.00
2017-01-18;IMAT;1995.00
2017-01-18;IMOB;644.00
2017-01-18;INDX;13006.00
2017-01-18;UTIL;3955.00
2017-01-19;ICON;2909.00
2017-01-19;IFNC;6681.00
2017-01-19;IMAT;1975.00
2017-01-19;IMOB;641.00
2017-01-19;INDX;12971.00
2017-01-19;UTIL;3956.00
2017-01-20;ICON;2940.00
2017-01-20;IFNC;6713.00
2017-01-20;IMAT;1995.00
2017-01-20;IMOB;648.00
2017-01-20;INDX;13074.00
2017-01-20;UTIL;3997.00
2017-01-23;ICON;2948.00
2017-01-23;IFNC;6885.00
2017-01-23;IMAT;2057.00
2017-01-23;IMOB;657.00
2017-01-23;INDX;13214.00
2017-01-23;UTIL;4062.00
2017-01-24;ICON;2967.00
2017-01-24;IFNC;6847.00
2017-01-24;IMAT;2062.00
2017-01-24;IMOB;659.00
2017-01-24;INDX;13251.00
2017-01-24;UTIL;4062.00
2017-01-26;ICON;2979.00
2017-01-26;IFNC;7013.00
2017-01-26;IMAT;2048.00
2017-01-26;IMOB;664.00
2017-01-26;INDX;13243.00
2017-01-26;UTIL;4079.00
2017-01-27;ICON;2970.00
2017-01-27;IFNC;7017.00
2017-01-27;IMAT;2044.00
2017-01-27;IMOB;663.00
2017-01-27;INDX;13195.00
2017-01-27;UTIL;4051.00
2017-01-30;ICON;2910.00
2017-01-30;IFNC;6884.00
2017-01-30;IMAT;1974.00
2017-01-30;IMOB;649.00
2017-01-30;INDX;12907.00
2017-01-30;UTIL;3973.00
2017-01-31;ICON;2917.00
2017-01-31;IFNC;6927.00
2017-01-31;IMAT;1964.00
2017-01-31;IMOB;672.00
2017-01-31;INDX;12968.00
2017-01-31;UTIL;4033.00
2017-02-01;ICON;2916.00
2017-02-01;IFNC;6940.00
2017-02-01;IMAT;1974.00
2017-02-01;IMOB;679.00
2017-02-01;INDX;13004.00
2017-02-01;UTIL;4032.00
2017-02-02;ICON;2935.00
2017-02-02;IFNC;6889.00
2017-02-02;IMAT;1971.00
2017-02-02;IMOB;682.00
2017-02-02;INDX;13057.00
2017-02-02;UTIL;4071.00
2017-02-03;ICON;2956.00
2017-02-03;IFNC;6977.00
2017-02-03;IMAT;1919.00
2017-02-03;IMOB;700.00
2017-02-03;INDX;13110.00
2017-02-03;UTIL;4110.00
2017-02-06;ICON;2904.00
2017-02-06;IFNC;6902.00
2017-02-06;IMAT;1886.00
2017-02-06;IMOB;699.00
2017-02-06;INDX;12887.00
2017-02-06;UTIL;4063.00
2017-02-07;ICON;2895.00
2017-02-07;IFNC;6966.00
2017-02-07;IMAT;1907.00
2017-02-07;IMOB;696.00
2017-02-07;INDX;12902.00
2017-02-07;UTIL;4069.00
2017-02-08;ICON;2898.00
2017-02-08;IFNC;7048.00
2017-02-08;IMAT;1919.00
2017-02-08;IMOB;705.00
2017-02-08;INDX;12890.00
2017-02-08;UTIL;4102.00
2017-02-09;ICON;2901.00
2017-02-09;IFNC;7072.00
2017-02-09;IMAT;1937.00
2017-02-09;IMOB;713.00
2017-02-09;INDX;12918.00
2017-02-09;UTIL;4089.00
2017-02-10;ICON;2939.00
2017-02-10;IFNC;7130.00
2017-02-10;IMAT;1999.00
2017-02-10;IMOB;720.00
2017-02-10;INDX;13114.00
2017-02-10;UTIL;4139.00
2017-02-13;ICON;2950.00
2017-02-13;IFNC;7169.00
2017-02-13;IMAT;2068.00
2017-02-13;IMOB;715.00
2017-02-13;INDX;13203.00
2017-02-13;UTIL;4188.00
2017-02-14;ICON;2962.00
2017-02-14;IFNC;7133.00
2017-02-14;IMAT;2041.00
2017-02-14;IMOB;709.00
2017-02-14;INDX;13201.00
2017-02-14;UTIL;4142.00
2017-02-15;ICON;3017.00
2017-02-15;IFNC;7348.00
2017-02-15;IMAT;2050.00
2017-02-15;IMOB;717.00
2017-02-15;INDX;13454.00
2017-02-15;UTIL;4219.00
2017-02-16;ICON;3006.00
2017-02-16;IFNC;7357.00
2017-02-16;IMAT;2044.00
2017-02-16;IMOB;710.00
2017-02-16;INDX;13398.00
2017-02-16;UTIL;4245.00
2017-02-17;ICON;2997.00
2017-02-17;IFNC;7364.00
2017-02-17;IMAT;2050.00
2017-02-17;IMOB;710.00
2017-02-17;INDX;13324.00
2017-02-17;UTIL;4236.00
2017-02-20;ICON;3000.00
2017-02-20;IFNC;7385.00
2017-02-20;IMAT;2119.00
2017-02-20;IMOB;716.00
2017-02-20;INDX;13348.00
2017-02-20;UTIL;4254.00
